Component 1,Component 2,Method,Parameter,group
68.378173828125,-6.187788963317871,t-SNE,n_components: 2; perplexity: 30,MONOTOPIC MEMBRANE PROTEINS
-8.218936920166016,24.438444137573242,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-8.425074577331543,21.102542877197266,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-8.519286155700684,26.121076583862305,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
6.430672645568848,57.37257385253906,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:BETA-BARREL
6.5918965339660645,57.25693130493164,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:BETA-BARREL
-45.48826599121094,20.247989654541016,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:BETA-BARREL
-13.530780792236328,39.11332702636719,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-13.130607604980469,38.964847564697266,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-8.365754127502441,25.0167293548584,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-11.149324417114258,22.962501525878906,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-53.790992736816406,12.917742729187012,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-50.512664794921875,19.754789352416992,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-50.74699401855469,19.881690979003906,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
67.03827667236328,-0.29833555221557617,t-SNE,n_components: 2; perplexity: 30,MONOTOPIC MEMBRANE PROTEINS
67.03827667236328,-0.29833555221557617,t-SNE,n_components: 2; perplexity: 30,MONOTOPIC MEMBRANE PROTEINS
11.816390991210938,-33.73760223388672,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
11.814286231994629,-33.73986053466797,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
14.112454414367676,-38.507164001464844,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
14.112449645996094,-38.507164001464844,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-45.500240325927734,20.255949020385742,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
67.03827667236328,-0.29833555221557617,t-SNE,n_components: 2; perplexity: 30,MONOTOPIC MEMBRANE PROTEINS
-35.8704833984375,-1.9163551330566406,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
7.989269256591797,-27.92617416381836,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-21.3876895904541,-47.46460723876953,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-22.6033935546875,-3.6867177486419678,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-49.19770431518555,6.160071849822998,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-42.83448028564453,-16.43538475036621,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-49.222232818603516,5.644326210021973,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-29.120759963989258,-28.277158737182617,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-39.03590393066406,-9.274490356445312,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-36.4588623046875,-17.00385856628418,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-49.04556655883789,5.768795013427734,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-49.58330535888672,5.494732856750488,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-14.659273147583008,-37.35687255859375,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-14.732423782348633,-37.23000717163086,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-39.868072509765625,-16.73400115966797,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-14.345417022705078,-37.960941314697266,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-14.617690086364746,-37.47270202636719,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-18.973703384399414,-38.86225891113281,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
27.66310691833496,-0.0911576896905899,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
4.380076885223389,23.812984466552734,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
32.241092681884766,-0.16777804493904114,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-49.222232818603516,5.644326210021973,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-49.222232818603516,5.644326210021973,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-26.345184326171875,-11.733736991882324,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-24.364940643310547,-10.491259574890137,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-40.18403244018555,-16.6506290435791,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-41.48780822753906,-5.441519260406494,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
11.815485000610352,-33.73918533325195,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
52.24251174926758,22.60814094543457,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:BETA-BARREL
-2.2046077251434326,25.767457962036133,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-14.743660926818848,25.0489501953125,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-14.935152053833008,24.384206771850586,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-2.6437149047851562,27.468847274780273,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
25.241365432739258,29.43025016784668,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
29.59473991394043,50.760257720947266,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
13.200222969055176,10.173514366149902,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
7.0996294021606445,11.409923553466797,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
7.0996294021606445,11.409923553466797,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
18.96622657775879,-57.79957580566406,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.29779908061027527,-27.0432186126709,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
14.345352172851562,-17.880334854125977,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-38.202213287353516,-7.934964656829834,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.9541471600532532,-27.202178955078125,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-8.429352760314941,21.816118240356445,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-4.781808853149414,37.54836654663086,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
13.58135986328125,17.714122772216797,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
11.45573902130127,11.216108322143555,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-45.12148666381836,25.95370864868164,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-36.78517532348633,28.149051666259766,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
2.2536113262176514,-53.416282653808594,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
14.95280933380127,-57.559444427490234,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
14.127506256103516,-26.083219528198242,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
8.215418815612793,-39.214515686035156,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
5.2576470375061035,-35.67499542236328,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-8.429448127746582,21.814298629760742,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-6.347468852996826,16.464969635009766,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
19.69176483154297,-18.609304428100586,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-6.34746789932251,16.464902877807617,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-38.41465759277344,-17.078554153442383,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-41.49295425415039,-5.444324970245361,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-41.867027282714844,-5.058332920074463,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-45.5060920715332,-7.684871196746826,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-31.82090187072754,-15.840466499328613,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-20.489601135253906,-6.1767449378967285,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-24.77775764465332,56.89212417602539,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
5.304259300231934,-49.90278244018555,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-12.412276268005371,37.47147750854492,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
17.838090896606445,4.094928741455078,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-12.493195533752441,39.20119094848633,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-24.77775764465332,56.89212417602539,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
3.5138373374938965,-54.65965270996094,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
3.5138373374938965,-54.65965270996094,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-20.11363983154297,34.70735549926758,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-7.235245227813721,-48.0345573425293,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-26.08844566345215,-13.063749313354492,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-28.74286460876465,-14.492134094238281,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-18.389934539794922,-4.166611671447754,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-6.347468852996826,16.464969635009766,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-14.887267112731934,-41.041603088378906,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-8.482730865478516,25.561405181884766,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
14.112465858459473,-38.507171630859375,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-29.485158920288086,24.987499237060547,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-29.599132537841797,24.264942169189453,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-27.364133834838867,30.602603912353516,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-29.413759231567383,24.959304809570312,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-24.34156608581543,57.51078796386719,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
5.881331443786621,-50.046138763427734,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
19.632946014404297,-18.52527618408203,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-7.470475673675537,-43.62670135498047,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
16.93235969543457,-55.693748474121094,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
19.257614135742188,-20.10097312927246,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
19.818471908569336,-22.541837692260742,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
17.015310287475586,-18.17765998840332,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
67.92961120605469,-5.3132243156433105,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:BETA-BARREL
-28.810396194458008,27.443954467773438,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
67.92961120605469,-5.3132243156433105,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:BETA-BARREL
-29.42000961303711,24.961017608642578,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-29.599163055419922,24.264951705932617,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-20.835573196411133,-41.61086654663086,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-22.262720108032227,-45.79607009887695,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
8.002933502197266,-42.861080169677734,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
67.92961120605469,-5.3132243156433105,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:BETA-BARREL
8.6483793258667,-40.028141021728516,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-22.262720108032227,-45.79607009887695,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-19.248580932617188,-39.191410064697266,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-19.248613357543945,-39.19138717651367,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
17.233049392700195,-33.32405471801758,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
23.691396713256836,-47.746849060058594,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
17.365203857421875,-32.944068908691406,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
1.4941502809524536,-55.63735580444336,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
23.545801162719727,-45.88177490234375,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
3.194589376449585,-54.98988723754883,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-7.943826198577881,-43.77306365966797,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
17.189163208007812,-33.46302032470703,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-7.257020950317383,-48.2724609375,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
1.6514694690704346,-55.46043395996094,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-13.067517280578613,3.351544141769409,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:BETA-BARREL
13.183220863342285,-49.40665054321289,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
17.807865142822266,-54.139259338378906,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
9.864004135131836,-53.1016960144043,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
20.360437393188477,-55.81023406982422,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
7.045065879821777,-48.753684997558594,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-2.8037352561950684,-52.66181564331055,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
5.310127258300781,-44.124732971191406,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-31.001222610473633,-16.310091018676758,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-40.30512237548828,-4.233633518218994,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-38.450927734375,-17.394458770751953,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-12.864729881286621,3.438076972961426,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:BETA-BARREL
-34.3143310546875,-7.614385604858398,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-28.806745529174805,27.44353675842285,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-12.842848777770996,3.455806016921997,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:BETA-BARREL
-25.874074935913086,21.872875213623047,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-6.300609588623047,16.970415115356445,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-12.279679298400879,2.7034199237823486,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:BETA-BARREL
69.20964050292969,-4.710423946380615,t-SNE,n_components: 2; perplexity: 30,MONOTOPIC MEMBRANE PROTEINS
-8.433198928833008,20.725732803344727,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-8.433198928833008,20.725732803344727,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-8.433198928833008,20.725732803344727,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
23.468507766723633,-47.73186111450195,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
24.262630462646484,-47.679168701171875,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
14.959379196166992,-35.0224494934082,t-SNE,n_components: 2; perplexity: 30,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
